appid,genre
102400,Action
102400,Indie
102400,Strategy
102500,Action
102500,RPG
102600,Action
102600,Indie
102600,Strategy
102810,Action
102810,Adventure
102810,Indie
102840,Action
102840,Adventure
102840,Indie
102850,Action
102850,Adventure
102850,Indie
104000,Indie
104000,Strategy
104020,Casual
104020,Indie
104100,Action
104100,Indie
104100,Strategy
104200,Adventure
104200,Indie
104600,
104900,Action
104900,Adventure
104900,Indie
104900,RPG
105000,Adventure
105000,Indie
105100,Adventure
105100,Casual
105100,Indie
105300,Casual
105300,Indie
105420,Action
105420,Indie
105450,Simulation
105450,Strategy
105600,Action
105600,Adventure
105600,Indie
105600,RPG
105700,Action
105700,Adventure
105700,Indie
105800,Action
105800,Casual
105800,Indie
106000,
107100,Action
107100,Indie
107100,RPG
107200,Action
107200,Indie
107200,RPG
107200,Strategy
107300,RPG
107300,Indie
107310,Indie
107310,RPG
107410,Action
107410,Simulation
107410,Strategy
107600,Action
107600,Indie
108110,RPG
108110,Simulation
108200,Casual
108200,Indie
108200,Strategy
108210,Casual
108210,Simulation
108210,Strategy
108500,Action
108500,Indie
108500,Strategy
108600,Indie
108600,RPG
108600,Simulation
108600,Early Access
108700,Action
108700,Racing
108710,Action
108710,Adventure
108800,Action
109200,Casual
109200,Indie
109500,Action
109500,Indie
109600,Adventure
109600,Free to Play
109600,Massively Multiplayer
109600,RPG
109700,Indie
109700,Strategy
110400,Indie
110400,Racing
110500,Action
110500,Indie
110600,Action
110600,Indie
110610,Action
110610,Indie
110630,Action
110630,Indie
110800,Adventure
110800,Strategy
111000,Indie
111000,Casual
111010,Adventure
111010,Casual
111010,Indie
111100,Casual
111100,Indie
111100,Racing
111300,Action
111300,Racing
111300,Sports
111400,Action
111400,Indie
111600,Action
111600,Indie
111800,Casual
111800,Indie
112100,RPG
112100,Indie
113020,Action
113020,Adventure
113020,Casual
113020,Indie
113020,Strategy
113200,Action
113200,Adventure
113200,Indie
113200,RPG
113400,Action
113400,Free to Play
113400,Massively Multiplayer
115100,Adventure
115100,Casual
115100,RPG
115110,Adventure
115110,Indie
115120,Action
115120,Strategy
115200,Strategy
115210,Strategy
115220,Strategy
115300,Action
115320,Action
115320,Adventure
115800,Action
115800,Adventure
115800,Indie
116100,Indie
116100,Racing
116120,Action
116120,Indie
200010,Casual
200010,Strategy
200020,Action
200080,Adventure
200130,Casual
200130,Indie
200130,Strategy
200150,Casual
200150,Strategy
200170,Strategy
200190,Adventure
200190,Indie
200210,Action
200210,Free to Play
200210,Indie
200210,Massively Multiplayer
200210,RPG
200230,Racing
200230,Simulation
200260,Action
200260,Adventure
200370,Casual
200370,Strategy
200390,Indie
200390,Strategy
200410,Action
200410,Indie
200410,Simulation
200490,Adventure
200510,Strategy
200550,RPG
200550,Simulation
200550,Strategy
200670,Strategy
200710,Action
200710,Adventure
200710,Indie
200710,RPG
200900,Action
200900,Adventure
200900,Indie
200910,Indie
200910,RPG
200940,
200960,Strategy
200960,RPG
200960,Indie
200980,Strategy
200980,RPG
200980,Indie
200990,Strategy
200990,RPG
200990,Indie
201000,Strategy
201000,RPG
201000,Indie
201010,Strategy
201010,RPG
201010,Indie
201070,Action
201070,Indie
201070,Strategy
201210,Free to Play
201210,RPG
201210,Strategy
201230,Free to Play
201230,Massively Multiplayer
201230,RPG
201270,Strategy
201271,Strategy
201290,Indie
201290,Strategy
201330,
201420,Adventure
201420,Casual
201420,Indie
201480,Action
201480,Indie
201480,RPG
201490,Simulation
201490,Strategy
201510,Racing
201570,Action
201570,Indie
201790,Action
201790,Adventure
201790,Indie
201790,RPG
201790,Strategy
201810,Action
201870,Action
201870,Adventure
202130,Strategy
202170,Action
202170,Adventure
202200,Indie
202200,Strategy
202310,
,
202370,Action
202410,Action
202410,Indie
202530,
202570,
202670,Adventure
202690,Indie
202690,Strategy
202710,Action
202710,Indie
202710,RPG
202710,Strategy
202730,Action
202730,Adventure
202730,Indie
202750,Action
202750,Adventure
202860,Strategy
202970,Action
203140,Action
203160,Action
203160,Adventure
203210,Action
203210,Casual
203210,Indie
203290,Action
203290,Free to Play
203350,RPG
203350,Strategy
203510,Action
203510,Indie
203510,RPG
203560,Casual
203560,Indie
203630,Strategy
203650,Adventure
203680,Racing
203750,Action
203770,Free to Play
203770,RPG
203770,Simulation
203770,Strategy
203810,Adventure
203810,Casual
203810,Indie
203830,Adventure
203830,Indie
203990,Action
203990,Indie
204030,Action
204030,Adventure
204030,RPG
204060,Adventure
204060,Indie
204100,Action
204120,Adventure
204180,Adventure
204180,Indie
204180,Strategy
204220,Adventure
204220,Casual
204220,Indie
204240,Casual
204240,Indie
204240,Strategy
204300,Action
204300,Free to Play
204300,Indie
204300,Strategy
204340,Action
204340,Indie
204360,Action
204360,Adventure
204360,Casual
204360,Indie
204360,RPG
204390,Action
204390,Indie
204440,Adventure
204440,Casual
204450,Action
204530,Action
204530,Indie
204530,Strategy
204560,Action
204560,RPG
204560,Strategy
204580,Action
204580,Casual
204630,Action
204630,Adventure
204630,Indie
204630,Racing
204760,Action
204860,Action
204860,Strategy
204880,Action
204880,Indie
204880,Simulation
204880,Strategy
204940,Strategy
205020,Adventure
205020,Casual
205020,Indie
205060,Action
205060,Indie
205070,Action
205070,Indie
205080,Action
205080,Indie
205100,Action
205100,Adventure
205230,Action
205530,Indie
205530,Simulation
205530,Strategy
205550,Action
205550,Casual
205550,Indie
205610,Action
205610,Simulation
205610,Strategy
205650,Adventure
205690,Adventure
205690,Indie
205710,Free to Play
205710,Massively Multiplayer
205710,RPG
205730,Action
205730,Adventure
205730,Indie
205810,RPG
205810,Simulation
205810,Strategy
205830,Action
205830,Indie
205830,Casual
205840,Adventure
205870,Indie
205870,Casual
205910,Indie
205950,Action
205990,Strategy
206020,RPG
206020,Indie
206040,RPG
206040,Indie
206060,RPG
206060,Indie
206190,Action
206190,Indie
206190,Strategy
206230,Action
206250,Action
206250,Indie
206250,RPG
206370,Action
206370,Indie
206410,Casual
206410,Strategy
206420,Action
206420,Adventure
206440,Adventure
206440,Indie
206440,RPG
206480,Action
206480,Adventure
206480,Free to Play
206480,Massively Multiplayer
206480,RPG
206500,Action
206500,Free to Play
206500,Indie
206500,Strategy
206610,Casual
206610,Indie
206690,Casual
206690,Indie
206690,Strategy
206760,Action
207000,Action
207000,Adventure
207000,Indie
207020,Racing
207040,Action
207040,Indie
207080,Indie
207140,Action
207140,Casual
207140,Indie
207140,Racing
207140,Sports
207150,Action
207150,Indie
207150,Strategy
207170,Adventure
207170,Indie
207170,RPG
207190,Action
207190,Adventure
207190,Racing
207230,Action
207230,Free to Play
207230,Indie
207250,Indie
207250,Strategy
207320,Action
207320,Adventure
207320,RPG
207350,Action
207350,Adventure
207350,RPG
207370,Action
207370,Indie
207380,Action
207400,Action
207420,Action
207420,Adventure
207420,Indie
207430,Casual
207430,Indie
207430,RPG
207490,Action
207490,Adventure
207530,Action
207530,Indie
207570,Indie
207570,Casual
207610,Adventure
207650,Action
207650,Indie
207650,Strategy
207670,Indie
207670,Casual
207690,Adventure
207690,Casual
207690,Indie
207710,Casual
207710,Indie
207710,Strategy
207730,Action
207730,Strategy
207750,Action
207750,Casual
207750,Indie
207790,Simulation
207930,Action
208110,Adventure
208110,Casual
208140,Strategy
208200,Action
208400,Indie
208400,RPG
208400,Strategy
208460,Action
208460,Indie
208460,Strategy
208500,Racing
208500,Simulation
208500,Sports
208520,Simulation
208520,Strategy
208580,RPG
208600,Indie
208600,Simulation
208620,Adventure
208620,Casual
208630,Adventure
208630,Casual
208640,Adventure
208640,Casual
208650,Action
208650,Adventure
208670,Action
208670,Adventure
208710,Action
208710,Indie
208730,Action
208730,RPG
208750,Action
208750,Adventure
208750,Indie
208750,RPG
209000,Action
209000,Adventure
209060,Action
209060,Indie
209080,Action
209080,Adventure
209080,Indie
209080,Simulation
209100,Action
209120,Action
209160,Action
209190,Action
209190,Indie
209230,Adventure
209230,Casual
209330,Action
209330,Adventure
209330,Indie
209360,Action
209360,Indie
209370,Indie
209540,Action
209540,Indie
209540,Simulation
209610,Casual
209610,Indie
209610,Simulation
209630,Action
209630,Adventure
209630,Indie
209650,Action
209670,Action
209670,Indie
209670,Strategy
209690,Strategy
209690,Indie
209690,Casual
209730,Action
209730,RPG
209750,Action
209790,Indie
209790,Casual
209830,Action
209830,Adventure
209830,Indie
209830,RPG
209830,Simulation
209850,Casual
209850,Indie
209850,Strategy
209950,Casual
209950,Indie
209950,Strategy
210170,Action
210170,Indie
210170,Strategy
210230,Adventure
210490,Action
210490,Strategy
210490,Indie
210770,Action
210770,Indie
210770,Strategy
210950,Action
210950,Adventure
210970,Adventure
210970,Indie
211010,Action
211010,Indie
211010,RPG
211050,
211070,Action
211070,Casual
211070,Strategy
211160,Action
211160,Adventure
211180,Adventure
211180,Casual
211180,Indie
211200,
211201,
211202,
211203,
211204,
211205,
211206,
211207,
211208,
211209,
211260,Action
211260,Indie
211280,Action
211280,Indie
211340,Adventure
211340,Indie
211340,RPG
211360,Adventure
211360,Indie
211400,Action
211400,Adventure
211400,Indie
211420,Action
211420,RPG
211440,Indie
211500,Free to Play
211500,Racing
211500,Simulation
211500,Sports
211580,Action
211580,Adventure
211580,Indie
211580,RPG
211600,Action
211600,Simulation
211740,Action
211740,Simulation
211780,Action
211800,Casual
211800,Indie
211820,Action
211820,Adventure
211820,Casual
211820,Indie
211820,RPG
211900,Indie
211900,Strategy
211970,Racing
212010,Action
212010,Indie
212010,Simulation
212010,Strategy
212030,Action
212030,Indie
212050,Adventure
212050,Indie
212070,Action
212070,Free to Play
212070,Massively Multiplayer
212070,Simulation
212110,Action
212110,Indie
212160,Action
212160,Adventure
212160,Free to Play
212160,Massively Multiplayer
212160,RPG
212200,Action
212200,Adventure
212200,Casual
212200,Free to Play
212200,Massively Multiplayer
212200,RPG
212200,Simulation
212390,Action
212390,Free to Play
212390,Massively Multiplayer
212390,RPG
212410,Action
212480,Racing
212480,Sports
212500,Action
212500,Adventure
212500,Free to Play
212500,Massively Multiplayer
212500,RPG
212630,Action
212680,Indie
212680,Simulation
212680,Strategy
212700,Action
212700,Adventure
212700,Indie
212740,Action
212740,Adventure
212740,Free to Play
212740,Massively Multiplayer
212740,RPG
212780,Indie
212780,Simulation
212780,Sports
212800,Action
212800,Free to Play
212800,Indie
213030,Indie
213030,RPG
213330,Action
213330,Adventure
213350,Action
213390,Indie
213390,Casual
213610,Action
213650,Casual
213650,Free to Play
213650,Indie
213650,Strategy
213670,Action
213670,Adventure
213670,RPG
214100,Strategy
214100,Indie
214100,Casual
214100,Simulation
214130,Indie
214130,Simulation
214150,Indie
214150,Strategy
214170,RPG
214250,Action
214250,Adventure
214340,Adventure
214340,Indie
214360,Action
214360,Indie
214360,Strategy
214420,Action
214420,Free to Play
214420,Indie
214490,Action
214510,Action
214510,Adventure
214550,Casual
214550,Indie
214550,Simulation
214550,Strategy
214560,Action
214560,Adventure
214560,Indie
214570,Action
214590,Action
214590,Indie
214610,Adventure
214610,Indie
214700,Adventure
214700,Casual
214700,Indie
214730,Action
214730,Adventure
214730,RPG
214730,Simulation
214730,Strategy
214770,Action
214770,Adventure
214770,Indie
214790,Adventure
214790,Indie
214790,Strategy
214830,Action
214830,Casual
214830,RPG
214870,Action
214910,Action
214910,Simulation
214950,Strategy
214970,Action
214970,Indie
215080,Action
215080,Adventure
215080,Casual
215080,Free to Play
215080,Indie
215080,Massively Multiplayer
215080,RPG
215080,Strategy
215100,Free to Play
215100,Massively Multiplayer
215100,RPG
215160,Adventure
215280,Action
215280,Adventure
215280,Free to Play
215280,Massively Multiplayer
215280,RPG
215390,Action
215390,Simulation
215450,Action
215450,Casual
215450,Indie
215470,Action
215470,Indie
215510,Adventure
215510,Indie
215530,Action
215530,Adventure
215530,Indie
215530,RPG
215550,Action
215550,Adventure
215550,Indie
215550,RPG
215630,Action
215630,Adventure
215630,RPG
215670,Adventure
215670,Indie
215690,Action
215690,Indie
215710,Action
215710,Strategy
215710,Casual
215770,Action
215770,Indie
215770,Strategy
215790,Casual
215790,Simulation
215830,Action
215830,Free to Play
215830,Massively Multiplayer
215830,RPG
215870,Free to Play
215870,Massively Multiplayer
215930,RPG
215930,Strategy
216090,Casual
216090,Indie
216090,Strategy
216110,Action
216110,Indie
216110,Strategy
216130,Indie
216130,Strategy
216150,Action
216150,Adventure
216150,Casual
216150,Free to Play
216150,Massively Multiplayer
216150,RPG
216210,Adventure
216260,Indie
216260,Simulation
216260,Sports
216290,Indie
216330,Action
216330,Adventure
216670,Indie
216670,Strategy
216890,Sports
216890,Strategy
216910,Action
216910,RPG
216930,Casual
217100,Action
217100,Adventure
217100,Indie
217120,Action
217120,Early Access
217140,Action
217200,Strategy
217270,Action
217270,Indie
217270,Strategy
217290,Action
217290,Indie
217290,RPG
217690,Adventure
217690,Indie
217750,Action
217750,Adventure
217750,Free to Play
217750,Massively Multiplayer
217750,RPG
217790,Simulation
217920,Action
217980,
218020,Strategy
218020,RPG
218020,Indie
218040,Indie
218040,Simulation
218040,Strategy
218060,Action
218060,Indie
218090,Indie
218090,Strategy
218230,Action
218230,Free to Play
218230,Massively Multiplayer
218410,Indie
218410,RPG
218410,Strategy
218510,Indie
218510,Strategy
218620,Action
218620,RPG
218640,Action
218640,Adventure
218640,Indie
218660,Action
218660,Adventure
218660,Indie
218680,Adventure
218680,Casual
218680,Strategy
218700,Adventure
218700,Casual
218740,Adventure
218740,Indie
218820,Action
218820,Adventure
218820,Indie
218820,RPG
218980,
219070,Action
219070,Indie
219150,Action
219150,Indie
219190,Action
219190,Indie
219200,Action
219200,Indie
219640,Action
219640,Indie
219680,Adventure
219680,Casual
219680,Indie
219700,Free to Play
219700,Strategy
219740,Adventure
219740,Indie
219740,Simulation
219760,RPG
219780,RPG
219830,Action
219830,Free to Play
219830,Indie
219890,Adventure
219890,Indie
219910,Adventure
219910,Indie
219950,Adventure
219990,Action
219990,Adventure
219990,Indie
219990,RPG
220090,Adventure
220090,Indie
220160,Action
220160,Racing
220200,Indie
220200,Simulation
220240,Action
220240,Adventure
220260,Casual
220260,Simulation
220420,Adventure
220440,Action
220440,Adventure
220460,Action
220460,Indie
220660,Indie
220660,Strategy
220740,Adventure
220740,Indie
220780,Indie
220820,Action
220820,Indie
220820,Racing
220860,Action
220860,Adventure
220860,Indie
220900,Action
220900,Casual
220900,Indie
220900,Strategy
221020,Indie
221020,RPG
221020,Simulation
221020,Strategy
221040,Action
221040,Adventure
221100,Action
221100,Adventure
221100,Massively Multiplayer
221180,Indie
221180,Strategy
221260,Adventure
221260,Casual
221260,Indie
221380,Strategy
221540,Indie
221540,Strategy
221640,Action
221640,Indie
221680,Casual
221680,Simulation
221810,Adventure
221830,Adventure
221830,Indie
221910,Adventure
221910,Indie
222140,Action
222140,Indie
222140,Simulation
222160,Adventure
222160,Indie
222180,Action
222180,Indie
222420,Action
222440,Action
222480,Action
222480,Adventure
222500,Action
222500,Free to Play
222500,Indie
222500,Racing
222520,Free to Play
222520,Indie
222520,Massively Multiplayer
222520,RPG
222606,Simulation
222615,Simulation
222618,Simulation
222640,Adventure
222640,Strategy
222660,Action
222660,Indie
222730,Indie
222730,Simulation
222730,Strategy
222750,Indie
222750,Simulation
222750,Strategy
222820,Strategy
222860,
222880,Action
222880,Indie
222880,Strategy
222940,Action
222980,Action
222980,Indie
222980,RPG
223000,Strategy
223000,Casual
223100,Action
223100,Adventure
223220,Action
223220,Indie
223280,Indie
223280,Casual
223330,RPG
223410,Indie
223410,Massively Multiplayer
223410,RPG
223430,Action
223430,Adventure
223430,Indie
223430,RPG
223430,Simulation
223450,Action
223450,Indie
223450,Racing
223470,Action
223470,Adventure
223470,Indie
223490,Casual
223490,Indie
223490,RPG
223490,Simulation
223490,Strategy
223490,Early Access
223510,Action
223510,Adventure
223510,Indie
223630,Action
223630,Free to Play
223630,Indie
223630,RPG
223630,Strategy
223710,Action
223710,Adventure
223710,Indie
223730,Action
223730,Adventure
223730,Indie
223750,Free to Play
223750,Simulation
223810,Action
223810,Adventure
223810,RPG
223830,Indie
223830,Simulation
223830,Strategy
224000,Free to Play
224000,Simulation
224040,Action
224040,Adventure
224040,Casual
224040,Racing
224260,Action
224260,Free to Play
224260,Indie
224300,Action
224300,Adventure
224440,Indie
224440,RPG
224440,Simulation
224440,Strategy
224440,Early Access
224460,Adventure
224460,Indie
224480,Action
224480,Adventure
224480,Indie
224500,Indie
224500,Simulation
224500,Strategy
224760,Indie
224820,Action
224820,Indie
224860,Indie
224860,Strategy
224880,
224900,Action
224900,Simulation
224900,Strategy
224920,Action
224920,Adventure
224940,Action
224940,Adventure
224960,Action
224960,Adventure
224980,Action
224980,Adventure
225000,Action
225000,Adventure
225020,Action
225080,Action
225080,Adventure
225080,Indie
225160,Action
225260,Action
225260,Adventure
225260,Strategy
225280,Action
225280,Indie
225280,RPG
225300,Action
225300,Adventure
225320,Action
225320,Adventure
225360,Action
225360,RPG
225420,Simulation
225420,Strategy
225540,Action
225540,Adventure
225600,Action
225600,Indie
225640,RPG
225840,Action
225840,Casual
225840,Free to Play
225840,Indie
226100,Action
226100,Casual
226100,Indie
226100,Strategy
226120,Adventure
226120,Casual
226120,Indie
226120,Strategy
226280,Adventure
226280,Indie
226560,Adventure
226580,Racing
226580,Sports
226620,Adventure
226620,Casual
226620,Indie
226620,RPG
226620,Strategy
226700,Action
226700,Free to Play
226700,Indie
226700,Massively Multiplayer
226700,RPG
226720,Action
226740,Adventure
226740,Casual
226740,Indie
226740,RPG
226740,Simulation
226780,Racing
226780,Sports
226820,Adventure
226840,RPG
226840,Strategy
226860,Indie
226860,Strategy
226960,Casual
226960,Indie
226960,Strategy
227000,Adventure
227000,Indie
227020,
227060,Indie
227060,RPG
227060,Simulation
227060,Strategy
227080,Adventure
227080,Casual
227080,Indie
227100,Action
227160,Action
227160,Indie
227160,Simulation
227180,Free to Play
227180,Indie
227180,Massively Multiplayer
